Customer,SP,Sales_2024,INCI,Sales_Product,Composition,Demand_2025,number_of_beauty_care_products_launched,Category,Sales_Demand_Ratio,Category_Sales_Ratio,Log_Sales_2024
Customer Asia,30528338.0,4012.806701030928,coco-betaine,DEHYTON AB 30,Coco-Betaine,5136.0,79.0,Surfactant,0.7811576213803636,212.63400393708505,8.297495372001153
Customer NA,30530121.0,4014.864864864865,hydrogenated vegetable oil,CEGESOFT HF 52,Hydrogenated Vegetable Oil,3775.0,79.0,Emollient,1.0632587036188732,137.19559662778096,8.298008011618382
Customer Asia,30527880.0,4093.5232558139537,caprylyl ether,CETIOL OE,Dicaprylyl Ether,,,Emollient,,134.5593382748537,8.31740556846306
Customer Asia,30527880.0,4093.5232558139537,dicaprylyl ether,CETIOL OE,Dicaprylyl Ether,5987.0,667.0,Emollient,0.6836211182054031,134.5593382748537,8.31740556846306
Customer SA,30530121.0,425.1333333333334,hydrogenated vegetable oil,CEGESOFT HF 52,Hydrogenated Vegetable Oil,600.0,1.0,Emollient,0.7073765945646147,1295.6447714796539,6.0547522863439
Customer Asia,30531263.0,4342.692307692308,c12-15 alkyl benzoate,CETIOL AB,C12-15 Alkyl Benzoate,7057.0,993.0,Emollient,0.6152865270178957,126.83877684342669,8.376480027542554
Customer Asia,30536778.0,4372.151165517242,glyceryl glucoside,HYDAGEN GG,Glyceryl Glucoside,5902.0,468.0,Humectant,0.7406659606161683,11.916038936523236,8.383239118736169
Customer NA,30500238.0,442.10526315789474,polyquaternium-68,LUVIQUAT SUPREME AT 1,Polyquaternium-68,424.0,3.0,Hair Conditioning,1.0402476780185759,11.361785714285714,6.093807356171223
Customer Asia,30527882.0,4453.333333333333,,,,,,,,,8.40163268411295
Customer Asia,30061790.0,4462.659574468085,propylene glycol,"1,2-PROPYLENE GLYCOL CARE",Propylene Glycol,5570.0,1249.3789624421963,Solvent,0.8010517994019181,8.562984899719451,8.403724240953387
Customer Asia,30602404.0,4582.758620689655,myristyl alcohol,LANETTE 14/MB,Myristyl Alcohol,4124.0,172.0,Emollient,1.1109717868338558,120.19436896114718,8.430274600090536
Customer Asia,30528606.0,4601.115942028986,coco glucoside,PLANTACARE 818 UP,Coco-Glucoside,,,Surfactant,,185.44613233317133,8.43427146411302
Customer Asia,30528606.0,4601.115942028986,coco- glucoside,PLANTACARE 818 UP,Coco-Glucoside,,,Surfactant,,185.44613233317133,8.43427146411302
Customer Asia,30528606.0,4601.115942028986,cocoa-glucoside,PLANTACARE 818 UP,Coco-Glucoside,,,Surfactant,,185.44613233317133,8.43427146411302
Customer Asia,30528606.0,4601.115942028986,coco-glucoside,PLANTACARE 818 UP,Coco-Glucoside,7866.0,388.0,Surfactant,0.5848628374258277,185.44613233317133,8.43427146411302
Customer Asia,30527956.0,4634.2522727272735,cetyl acohol,LANETTE 16,Cetyl Alcohol,,,Emollient,,118.85882513488843,8.441445904291692
Customer Asia,30527956.0,4634.2522727272735,cetyl alcohol,LANETTE 16,Cetyl Alcohol,4657.0,594.0,Emollient,0.9949017330887234,118.85882513488843,8.441445904291692
Customer Asia,30543530.0,470.0241379310345,guar hydroxypropyltrimonium chloride,DEHYQUART GUAR N,Guar Hydroxypropyltrimonium Chloride,654.0,109.0,Hair Conditioner,0.717594103711503,54.37580101035216,6.15490934096449
Customer EMEA,30532278.0,48.60714285714285,sodium stearoyl glutamate,EUMULGIN SG,Sodium Stearoyl Glutamate,2960.106824925816,91.0,Emulsifier,0.016415193956523536,1920.2992270015152,3.90413483257914
Customer SA,30535824.0,480.1,hydrogenated coco-glycerides,CUTINA BD,Hydrogenated Coco-Glycerides,518.0,5.0,Emollient,0.9250481695568401,1147.3063539159555,6.176075148705408
Customer EMEA,30530216.0,4811.029411764706,lauryl glucoside,PLANTACARE 1200 UP,Lauryl Glucoside,3703.0,39.0,Surfactant,1.2988740312539704,177.35479932407904,8.478874189246444
Customer EMEA,30528395.0,485.7142857142857,peg-7 glyceryl cocoate,CETIOL HE,PEG-7 Glyceryl Cocoate,446.0,1.0,Emollient,1.0866091403004154,1134.0448422368681,6.187677268605653
Customer EMEA,30528395.0,485.7142857142857,peg7-glyceryl cocoate,CETIOL HE,PEG-7 Glyceryl Cocoate,,,Emollient,,1134.0448422368681,6.187677268605653
Customer NA,30527830.0,487.05882352941177,ceteareth-20,EMULGADE 1000 NI,Ceteareth-20 (and) Cetearyl Alcohol,600.0,8.0,Emulsifier,0.8104140158559264,191.64062808460164,6.190435938608069
Customer NA,30527830.0,487.05882352941177,cetearyl alcohol,EMULGADE 1000 NI,Ceteareth-20 (and) Cetearyl Alcohol,3379.0,457.0,Emollient,0.14410024364775495,1130.914283666166,6.190435938608069
Customer NA,30654984.0,488.61428571428576,xanthan gum,RHEOCARE XGN,Xanthan Gum,901.0,570.0,Thickener,0.5417009819448845,3.668969583564794,6.193617909110439
Customer NA,30530216.0,4934.470588235294,lauryl glucoside,PLANTACARE 1200 UP,Lauryl Glucoside,6703.0,85.0,Surfactant,0.7360487154288923,172.9180751224056,8.504203304613217
Customer EMEA,30482916.0,494.7368421052632,ethylene bis-benzotriazolyl tetramethylbutylphenol,TINOSORB M,Methylene Bis-Benzotriazolyl Tetramethylbutylphenol (nano),,,UV Filter,,116.47738731966695,6.206045225656377
Customer EMEA,30482916.0,494.7368421052632,methylene bis-benzotriazolyl tetramethylbutylphenol,TINOSORB M,Methylene Bis-Benzotriazolyl Tetramethylbutylphenol (nano),554.0,8.0,UV Filter,0.8914177335229967,116.47738731966695,6.206045225656377
Customer SA,30530562.0,4941.666666666667,laureth-23,EUMULGIN LM 23,Laureth-23,6177.0,21.0,Surfactant,0.7998812992338405,172.6662710015052,8.505660275602514
Customer NA,30527973.0,495.8333333333333,isopropyl myristate,ISOPROPYLMYRISTATE,Isopropyl Myristate,674.0,151.0,Emollient,0.7345679012345678,1110.90106994632,6.208254624450016
Customer Asia,30612304.0,5087.222222222223,stearyl alcohol,LANETTE 18/MB,Stearyl Alcohol,7317.0,375.0,Emollient,0.6951656493881146,108.27554929857928,8.534683779817422
Customer EMEA,30035134.0,51.42857142857143,peg-40 hydrogenate castor oil,CREMOPHOR RH 40,PEG-40 Hydrogenated Castor Oil,,,Emollient,,10710.423510014865,3.959451698999257
Customer EMEA,30035134.0,51.42857142857143,peg-40 hydrogenated castor oil,CREMOPHOR RH 40,PEG-40 Hydrogenated Castor Oil,3748.0,38.0,Emollient,0.013717943832641086,10710.423510014865,3.959451698999257
Customer Asia,30527768.0,52.45454545454545,glyceryl laurate,MONOMULS 90-L 12,Glyceryl Laurate,83.0,1.0,Emulsifier,0.6244588744588745,1779.45034212922,3.978831675100256
Customer EMEA,30677301.0,526.0714285714286,sodium cocoyl isethionate,JORDAPON SCI POWDER,Sodium Cocoyl Isethionate,736.0,5.0,Surfactant,0.7138011242488854,1621.9454422431504,6.267336077443108
Customer Asia,30527834.0,5341.786016949152,polyglyceryl-3 diisostearate,LAMEFORM TGI,Polyglyceryl-3 Diisostearate,5234.0,204.0,Emulsifier,1.0203984750619202,17.473605000118095,8.58350252192298
Customer Asia,30527936.0,537.9020408163266,ceteareth-20,EUMULGIN B 2,Ceteareth-20,836.0,39.0,Emulsifier,0.6426547680003901,173.52650068713132,6.289533811936041
Customer Asia,30527936.0,537.9020408163266,ceteareth–20,EUMULGIN B 2,Ceteareth-20,,,Emulsifier,,173.52650068713132,6.289533811936041
Customer Asia,30338477.0,545.0520833333334,dethylamino hydroxybenzoyl hexyl benzoate,UVINUL A PLUS GRANULAR,Diethylamino Hydroxybenzoyl Hexyl Benzoate,,,,,,6.30271436191589
Customer Asia,30338477.0,545.0520833333334,diethylamino hydoxybenzoyl hexyl benzoate,UVINUL A PLUS GRANULAR,Diethylamino Hydroxybenzoyl Hexyl Benzoate,823.0,1.0,,0.6614709749190939,,6.30271436191589
Customer Asia,30338477.0,545.0520833333334,diethylamino hydroxybenzoyl hexyl benzoate,UVINUL A PLUS GRANULAR,Diethylamino Hydroxybenzoyl Hexyl Benzoate,981.0,297.0,UV Filter,0.5550428547182621,105.72504269094219,6.30271436191589
Customer Asia,30338477.0,545.0520833333334,diethylamino hydroxylbenzoyl hexyl benzoate,UVINUL A PLUS GRANULAR,Diethylamino Hydroxybenzoyl Hexyl Benzoate,,,,,,6.30271436191589
Customer Asia,30535766.0,552.8484848484849,propylheptyl caprylate,CETIOL SENSOFT,Propylheptyl Caprylate,1044.0,39.0,Emollient,0.5290416122952009,996.3340691184312,6.316891156287962
Customer Asia,30535766.0,552.8484848484849,propylpheptyl caprylate,CETIOL SENSOFT,Propylheptyl Caprylate,,,Emollient,,996.3340691184312,6.316891156287962
Customer EMEA,30537849.0,56.94444444444444,dicaprylyl carbonate,COSMEDIA TRIPLE C,Dicaprylyl Carbonate (and) Lauryl Glucoside (and) Polyquaternium-37,125.0,2.0,Emollient,0.45194003527336857,9672.967852947224,4.059484697104608
Customer EMEA,30537849.0,56.94444444444444,lauryl glucoside,COSMEDIA TRIPLE C,Dicaprylyl Carbonate (and) Lauryl Glucoside (and) Polyquaternium-37,3703.0,39.0,Surfactant,0.015373770098392128,14984.063224959891,4.059484697104608
Customer EMEA,30537849.0,56.94444444444444,polyquaternium-37,COSMEDIA TRIPLE C,Dicaprylyl Carbonate (and) Lauryl Glucoside (and) Polyquaternium-37,107.0,1.0,Hair Conditioner,0.5272633744855967,448.8223433127849,4.059484697104608
Customer NA,30528404.0,5637.777777777777,cocamide mea,EUPERLAN PK 771 BENZ,Cocamide MEA (and) Glycol Distearate (and) Laureth-10 (and) Sodium Laureth Sulfate,5525.0,20.0,Surfactant,1.0202276108899344,151.34671664942738,8.637422614940181
Customer NA,30528404.0,5637.777777777777,glycol distearate,EUPERLAN PK 771 BENZ,Cocamide MEA (and) Glycol Distearate (and) Laureth-10 (and) Sodium Laureth Sulfate,4257.0,44.0,Emollient,1.3240436302906946,97.70193190058046,8.637422614940181
Customer NA,30528404.0,5637.777777777777,laureth-10,EUPERLAN PK 771 BENZ,Cocamide MEA (and) Glycol Distearate (and) Laureth-10 (and) Sodium Laureth Sulfate,7385.0,20.0,Surfactant,0.7633059542076601,151.34671664942738,8.637422614940181
Customer NA,30528404.0,5637.777777777777,sodium laureth sulfate,EUPERLAN PK 771 BENZ,Cocamide MEA (and) Glycol Distearate (and) Laureth-10 (and) Sodium Laureth Sulfate,6987.0,324.0,Surfactant,0.8067798766138777,151.34671664942738,8.637422614940181
Customer Asia,30527896.0,5672.407236842106,octyldodecanol,EUTANOL G,Octyldodecanol,9699.0,1249.3789624421963,Emollient,0.5847842512208357,97.10547171886395,8.643545139844818
Customer Asia,30527793.0,5776.528571428571,caprylic/capric triglyceride,MYRITOL 312,Caprylic/Capric Triglyceride,5090.0,1249.3789624421963,Emollient,1.13465499340573,95.35515555821594,8.661731287429006
Customer Asia,30535824.0,5928.393782383419,hydrogenated coco-glycerides,CUTINA BD,Hydrogenated Coco-Glycerides,7766.0,648.0,Emollient,0.7632797453821836,92.91248198657965,8.687677257825635
Customer Asia,30538648.0,6.972222222222222,caprylyl caprylate/caprate,CETIOL RLF,Caprylyl Caprylate/Caprate,2960.106824925816,1.0,Emollient,0.0023546000311545317,79002.32708582394,2.075963277303511
Customer EMEA,30480431.0,61.11111111111112,bis-ethylhexyloxyphenol methoxyphenyl triazine,TINOSORB S AQUA,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine (and) Polymethyl Methacrylate,127.0,8.0,UV Filter,0.47743055555555564,942.9652600233323,4.12892489581888
Customer EMEA,30480431.0,61.11111111111112,polymethyl methacrylate,TINOSORB S AQUA,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine (and) Polymethyl Methacrylate,82.0,1.0,Film Former,0.7362784471218208,436.9394907844518,4.12892489581888
Customer NA,30530255.0,633.9652173913043,cetearyl alcohol,LANETTE O OR,Cetearyl Alcohol,3379.0,457.0,Emollient,0.18756367378440958,868.8517372950207,6.453570221630719
Customer EMEA,30535766.0,64.61538461538461,propylheptyl caprylate,CETIOL SENSOFT,Propylheptyl Caprylate,116.0,3.0,Emollient,0.5522682445759368,8524.622793685303,4.183810190030142
Customer EMEA,30535766.0,64.61538461538461,propylpheptyl caprylate,CETIOL SENSOFT,Propylheptyl Caprylate,,,Emollient,,8524.622793685303,4.183810190030142
Customer Asia,30570063.0,6471.318181818182,peg- 40 hydrogenated castor oil,EUMULGIN CO 40,PEG-40 Hydrogenated Castor Oil,,,Emollient,,85.11740035633534,8.77528962035716
Customer Asia,30570063.0,6471.318181818182,peg-40 hydrogenate castor oil,EUMULGIN CO 40,PEG-40 Hydrogenated Castor Oil,,,Emollient,,85.11740035633534,8.77528962035716
Customer Asia,30570063.0,6471.318181818182,peg-40 hydrogenated castor oil,EUMULGIN CO 40,PEG-40 Hydrogenated Castor Oil,7736.0,1108.0,Emollient,0.8364118110143701,85.11740035633534,8.77528962035716
Customer EMEA,30746855.0,66.66666666666667,beta-glucan,HYDRASENSYL GLUCAN GREEN,Beta-Glucan,80.0,10.0,Humectant,0.823045267489712,781.4808528700335,4.214593690373678
Customer EMEA,30746855.0,66.66666666666667,betaglucane,HYDRASENSYL GLUCAN GREEN,Beta-Glucan,,,Humectant,,781.4808528700335,4.214593690373678
Customer Asia,30527965.0,664.7708333333334,butryrospermum parkii butter,CETIOL SB 45,Butyrospermum Parkii Butter,,,Emollient,,828.5889706578837,6.5009455172323385
Customer Asia,30527965.0,664.7708333333334,butyrospemum parkii butter,CETIOL SB 45,Butyrospermum Parkii Butter,,,Emollient,,828.5889706578837,6.5009455172323385
Customer Asia,30527965.0,664.7708333333334,butyrospermum parkii (shea) butter,CETIOL SB 45,Butyrospermum Parkii Butter,,,Emollient,,828.5889706578837,6.5009455172323385
Customer Asia,30527965.0,664.7708333333334,butyrospermum parkii butter,CETIOL SB 45,Butyrospermum Parkii Butter,1176.0,1249.3789624421963,Emollient,0.5648010478617955,828.5889706578837,6.5009455172323385
Customer Asia,30527965.0,664.7708333333334,butyrospermum parkii seed butter,CETIOL SB 45,Butyrospermum Parkii Butter,,,Emollient,,828.5889706578837,6.5009455172323385
Customer Asia,30527965.0,664.7708333333334,butyrospernum parkii butter,CETIOL SB 45,Butyrospermum Parkii Butter,,,Emollient,,828.5889706578837,6.5009455172323385
Customer NA,30169942.0,666.6666666666666,tetrasodium edta,EDETA BX POWDER,Tetrasodium EDETA,879.0,92.0,Chelating Agent,0.7575757575757576,37.40941449691536,6.503789046997708
Customer Asia,30527928.0,680.4166666666666,polyglyceryl-2 dipolyhydroxystearate,DEHYMULS PGPH,Polyglyceryl-2 Dipolyhydroxystearate,1156.0,15.0,Emulsifier,0.5880870066263324,137.18102954854666,6.524173964373977
Customer Asia,30527928.0,680.4166666666666,polyglyceryl-2-dipolyhydroxystearate,DEHYMULS PGPH,Polyglyceryl-2 Dipolyhydroxystearate,,,Emulsifier,,137.18102954854666,6.524173964373977
Customer Asia,30537848.0,70.08333333333333,carbomer,RHEOCARE C PLUS,Carbomer,111.0,1249.3789624421963,Rheology Modifier,0.6257440476190476,27.64399591936007,4.2638528977036785
Customer Asia,30499500.0,705.5030303030303,tocopheryl acetate,VITAMIN E-ACETATE CARE,Tocopheryl Acetate,966.0,1249.3789624421963,Antioxidant,0.7295791419886559,4.584562198405104,6.560327491291647
Customer Asia,30035110.0,71.80434782608695,disodium edta,EDETA BD,Disodium EDETA,,,Chelating Agent,,347.3272917263309,4.28777567630511
Customer Asia,30035086.0,712.7972972972973,pvp,LUVISKOL K 30 POWDER,PVP,863.0,9.0,Film Former,0.8249968718718719,37.460660795721274,6.5705990246903845
Customer Asia,30607709.0,718.4711538461538,cocamide mea,COMPERLAN 100,Cocamide MEA,1702.0,35.0,Surfactant,0.4218855865215231,1187.603916034853,6.5785164335795265
Customer EMEA,30035109.0,721.4285714285714,tetrasodium edta,EDETA B POWDER,Tetrasodium EDETA,1053.0,40.0,Chelating Agent,0.6844673353212253,34.56975597074686,6.58261855202467
Customer EMEA,30035109.0,721.4285714285714,tetrsodium edta,EDETA B POWDER,Tetrasodium EDETA,,,Chelating Agent,,34.56975597074686,6.58261855202467
Customer NA,30528377.0,7230.898734177215,coco glucoside,LAMESOFT PO 65,Coco-Glucoside (and) Glyceryl Oleate,,,Surfactant,,118.00181239336104,8.886256899509544
Customer NA,30528377.0,7230.898734177215,coco- glucoside,LAMESOFT PO 65,Coco-Glucoside (and) Glyceryl Oleate,,,Surfactant,,118.00181239336104,8.886256899509544
Customer NA,30528377.0,7230.898734177215,cocoa-glucoside,LAMESOFT PO 65,Coco-Glucoside (and) Glyceryl Oleate,,,Surfactant,,118.00181239336104,8.886256899509544
Customer NA,30528377.0,7230.898734177215,coco-glucoside,LAMESOFT PO 65,Coco-Glucoside (and) Glyceryl Oleate,9304.0,439.0,Surfactant,0.7770981981920704,118.00181239336104,8.886256899509544
Customer NA,30528377.0,7230.898734177215,glyceryl oleate,LAMESOFT PO 65,Coco-Glucoside (and) Glyceryl Oleate,12281.0,305.0,Emollient,0.5887395158913219,76.17611596627162,8.886256899509544
Customer SA,30543530.0,733.3333333333334,guar hydroxypropyltrimonium chloride,DEHYQUART GUAR N,Guar Hydroxypropyltrimonium Chloride,1320.0,9.0,Hair Conditioner,0.5551349987383296,34.851734992091245,6.598963058134234
Customer Asia,30630329.0,7333.333333333333,cocamide dea,PLANTAPON WW 1000,Cocamide DEA (and) Laureth-4 (and) MIPA-Laureth Sulfate,4204.0,1.0,Surfactant,1.743955608402695,116.3535212544234,8.900321798012031
Customer Asia,30630329.0,7333.333333333333,laureth-4,PLANTAPON WW 1000,Cocamide DEA (and) Laureth-4 (and) MIPA-Laureth Sulfate,23830.0,293.0,Surfactant,0.3077224343642035,116.3535212544234,8.900321798012031
Customer Asia,30630329.0,7333.333333333333,mipa-laureth sulfate,PLANTAPON WW 1000,Cocamide DEA (and) Laureth-4 (and) MIPA-Laureth Sulfate,5522.0,47.0,Surfactant,1.3277807954614038,116.3535212544234,8.900321798012031
Customer NA,30701138.0,7528.260869565217,cetearyl alcohol,EMULGADE PL 16-18,Cetearyl Alcohol (and) Cetearyl Glucoside,3379.0,457.0,Emollient,2.2272961152559816,73.1672015700038,8.92655215788385
Customer NA,30701138.0,7528.260869565217,cetearyl glucoside,EMULGADE PL 16-18,Cetearyl Alcohol (and) Cetearyl Glucoside,9696.0,274.0,Emulsifier,0.7763494760818003,12.398648303046166,8.92655215788385
Customer NA,30583738.0,7539.634146341464,coco caprylate/caprate,CETIOL C 5C,Coco-Caprylate/Caprate,,,Emollient,,73.05683138250565,8.928061561754753
Customer NA,30583738.0,7539.634146341464,coco-caprylate/caprate,CETIOL C 5C,Coco-Caprylate/Caprate,12817.0,93.0,Emollient,0.588206751938014,73.05683138250565,8.928061561754753
Customer EMEA,30481068.0,76.36363636363636,bis-ethylhexyloxyphenol methoxyphenyl triazine,TINOSORB S,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine,127.0,8.0,UV Filter,0.5965909090909091,754.6216697276669,4.348516855775004
Customer NA,30035155.0,8.116666666666667,retinal,RETINAL,Retinal,2960.106824925816,30.0,Actives,0.002741092147822128,1191.8883730232808,2.2101042401998807
Customer EMEA,30537032.0,8.333333333333334,acetyl tetrapeptide-15,SKINASENSYL LS 9749,Acetyl Tetrapeptide-15 (and) Coco-Glucoside (and) Glycerin (and) Water,2960.106824925816,1.0,Actives,0.0028142629854436634,1160.8992753246755,2.2335922215070942
Customer EMEA,30537032.0,8.333333333333334,coco-glucoside,SKINASENSYL LS 9749,Acetyl Tetrapeptide-15 (and) Coco-Glucoside (and) Glycerin (and) Water,1906.0,55.0,Surfactant,0.0043698654081454295,102391.09870389258,2.2335922215070942
Customer EMEA,30537032.0,8.333333333333334,glycerin,SKINASENSYL LS 9749,Acetyl Tetrapeptide-15 (and) Coco-Glucoside (and) Glycerin (and) Water,279.0,14.0,Humectant,0.029761904761904764,6251.846822960268,2.2335922215070942
Customer Asia,30527949.0,8.666666666666666,oleyl erucate,CETIOL J 600,Oleyl Erucate,2960.106824925816,1.0,Emollient,0.0029268335048614094,63556.35929019812,2.268683541318364
Customer EMEA,30035087.0,80.55263157894737,pvp,LUVISKOL K 90 POWDER,PVP,75.0,6.0,Film Former,1.0599030470914128,331.4833699007239,4.401248598061363
Customer EMEA,30035087.0,80.55263157894737,pvp,LUVISKOL K90 POWDER,PVP,75.0,6.0,Film Former,1.0599030470914128,331.4833699007239,4.401248598061363
Customer SA,30543500.0,816.7291666666666,dipropylheptyl carbonate,CETIOL 4 ALL,Dipropylheptyl Carbonate,1306.0,3.0,Solvent,0.6248884213210916,46.788688476402704,6.706531189685118
Customer NA,30535439.0,834.7826086956521,coco glucoside,EUPERLAN PCO,Coco-Glucoside (and) Styrene/Acrylates Copolymer,,,Surfactant,,1022.1333637975389,6.728368541823711
Customer NA,30535439.0,834.7826086956521,coco- glucoside,EUPERLAN PCO,Coco-Glucoside (and) Styrene/Acrylates Copolymer,,,Surfactant,,1022.1333637975389,6.728368541823711
Customer NA,30535439.0,834.7826086956521,coco-glucoside,EUPERLAN PCO,Coco-Glucoside (and) Styrene/Acrylates Copolymer,9304.0,439.0,Surfactant,0.08971333785015069,1022.1333637975389,6.728368541823711
Customer NA,30535439.0,834.7826086956521,styrene/acrylates copolymer,EUPERLAN PCO,Coco-Glucoside (and) Styrene/Acrylates Copolymer,1010.0,45.0,Film Former,0.8256999096890724,31.986600453838637,6.728368541823711
Customer EMEA,30055079.0,842.8571428571429,ethylhexyl methoxycinnamate,UVINUL MC 80,Ethylhexyl Methoxycinnamate,834.0,11.0,UV Filter,1.009409751924722,68.3694209244789,6.737983218251922
Customer NA,30528338.0,8485.986111111111,coco-betaine,DEHYTON AB 30,Coco-Betaine,15614.0,5.0,Surfactant,0.5434509196997189,100.54920485299382,9.046289223478542
Customer Asia,30175430.0,853.1290322580645,diproopylene glycol,DIPROPYLENE GLYCOL CARE,Dipropylene Glycol,,,Solvent,,44.792387908326766,6.750082274012456
Customer Asia,30175430.0,853.1290322580645,dipropylene glycol,DIPROPYLENE GLYCOL CARE,Dipropylene Glycol,1100.0,24.0,Solvent,0.7748674225777152,44.792387908326766,6.750082274012456
Customer SA,30035109.0,8550.925925925925,tetrasodium edta,EDETA B POWDER,Tetrasodium EDETA,8550.0,329.0,Chelating Agent,0.9999913373787773,2.916597556879162,9.053911791059083
Customer SA,30035109.0,8550.925925925925,tetrsodium edta,EDETA B POWDER,Tetrasodium EDETA,,,Chelating Agent,,2.916597556879162,9.053911791059083
Customer Asia,30527873.0,8603.512048192772,glyceryl stearate se,CUTINA GMS-SE,Glyceryl Stearate SE,15142.0,754.0,Emulsifier,0.5681510960967293,10.849087946001122,9.06004200142396
Customer Asia,30532278.0,863.7962222222222,sodium stearoyl glutamate,EUMULGIN SG,Sodium Stearoyl Glutamate,1416.0,767.0,Emulsifier,0.6095950756684702,108.05819295573475,6.762493897932273
Customer Asia,30731503.0,909.9785714285716,hydrogenated castor oil,CUTINA HR FLAKES,Hydrogenated Castor Oil,7026.0,427.0,Emollient,0.12949744861656065,605.3129137429219,6.814519374951008
Customer Asia,30533822.0,92.23555555555556,tocopherol,COPHEROL F 1300 C,Tocopherol,,,Antioxidant,,35.06698153554632,4.5351291463171295
Customer NA,30527896.0,930.4411764705884,octyldodecanol,EUTANOL G,Octyldodecanol,1163.0,101.0,Emollient,0.7993480897513646,592.0006492022035,6.836733038794385
Customer Asia,30083072.0,930.5666666666668,triethoxycaprylylsilane,Z-COTE HP1,Triethoxycaprylylsilane (nano) (and) Zinc Oxide,1274.0,33.0,Other,0.7298562091503269,1.622201525951929,6.836867756634389
Customer Asia,30083072.0,930.5666666666668,zinc oxide,Z-COTE HP1,Triethoxycaprylylsilane (nano) (and) Zinc Oxide,846.0,33.0,UV Filter,1.0986619441164898,61.925337370638296,6.836867756634389
Customer SA,30598834.0,9366.729166666666,styrene/acrylates copolymer,EUPERLAN RO,Styrene/Acrylates Copolymer,15995.0,32.0,Film Former,0.5855669646578311,2.85071312461822,9.14502599438426
Customer Asia,30747405.0,9531.201388888889,coco-glucoside,LAMESOFT BALANCE,Coco-Glucoside (and) Hydrogenated Castor Oil,7866.0,388.0,Surfactant,1.2115420603646738,89.5227286730578,9.16243096565899
Customer Asia,30747405.0,9531.201388888889,hydrogenated castor oil,LAMESOFT BALANCE,Coco-Glucoside (and) Hydrogenated Castor Oil,7026.0,427.0,Emollient,1.3563684913745395,57.79143237464034,9.16243096565899
Customer Asia,30656613.0,955.5555555555557,acrylate copolymer,LUVISET 360,Acrylates Copolymer,,,Film Former,,27.943804643191687,6.863338869321735
Customer Asia,30656613.0,955.5555555555557,acrylates copolymer,LUVISET 360,Acrylates Copolymer,1539.0,126.0,Film Former,0.6204906204906205,27.943804643191687,6.863338869321735
Customer Asia,30656613.0,955.5555555555557,amp-acrylates copolymer,LUVISET 360,Acrylates Copolymer,,,Film Former,,27.943804643191687,6.863338869321735
Customer Asia,30527862.0,957.2727272727273,hydrogenated castor oil,CUTINA HR POWDER,Hydrogenated Castor Oil,7026.0,427.0,Emollient,0.13622779668033688,575.4073680594067,6.865132421456819
Customer NA,30530432.0,958.279069767442,stearyl alcohol,LANETTE 18,Stearyl Alcohol,1782.0,83.0,Emollient,0.5374532079458452,574.8031005714497,6.86618203335117
Customer SA,30528344.0,962.0689655172414,glycol distearate,CUTINA AGS,Glycol Distearate,6992.0,18.0,Emollient,0.13757599964496517,572.5387682772924,6.870125024516575
Customer Asia,30527812.0,9727.027027027028,glyceryl stearate,CUTINA GMS V,Glyceryl Stearate,7958.0,1249.3789624421963,Emollient,1.222141855387238,56.62796854419799,9.182766382473782
Customer Asia,30530625.0,974.942222222222,behenyl alcohol,LANETTE 22,Behenyl Alcohol,1462.0,352.0,Emollient,0.6663993316624894,564.9788961437548,6.883403386117984
